Scheme Name,Net Asset Value,
ICICI Prudential Dynamic Bond Fund - Direct Plan - Quarterly Dividend,10.4779,
ICICI Prudential Dynamic Bond Fund - Growth,19.6985,
ICICI Prudential Dynamic Bond Fund - Half Yearly Dividend,10.2388,
ICICI Prudential Dynamic Bond Fund - Monthly Dividend,10.9656,
ICICI Prudential Dynamic Bond Fund - Premium Plus Growth,20.7632,
ICICI Prudential Dynamic Bond Fund - Quarterly Dividend,10.408,
ICICI Prudential Interval Fund - Annual Interval Plan I - Retail Dividend,10.7894,
ICICI Prudential Interval Fund - Annual Interval Plan I - Retail Growth,22.5035,
ICICI Prudential Interval Fund Annual Interval Plan - I - Direct Plan Bonus,12.628,
ICICI Prudential Interval Fund Annual Interval Plan I -  Growth,17.983,
ICICI Prudential Interval Fund Annual Interval Plan I - Direct Plan -  Growth,18.0131,
ICICI Prudential Interval Fund Annual Interval Plan I - Dividend,10.8172,
ICICI Prudential Interval Fund - Annual Interval Plan II - Retail Dividend,11.9883,
ICICI Prudential Interval Fund - Annual Interval Plan II - Retail Growth,22.6497,
ICICI Prudential Interval Fund Annual Interval Plan II - Direct Plan -  Growth,23.4449,
ICICI Prudential Interval Fund Annual Interval Plan II - Dividend,11.8549,
ICICI Prudential Interval Fund Annual Interval Plan II - Growth,23.3622,
ICICI Prudential Interval Fund - Annual Interval Plan III - Retail Dividend,11.7874,
ICICI Prudential Interval Fund - Annual Interval Plan III - Retail Growth,21.8977,
ICICI Prudential Interval Fund Annual Interval Plan III - Direct Plan -  Growth,17.7978,
ICICI Prudential Interval Fund Annual Interval Plan III - Dividend,10.8352,
ICICI Prudential Interval Fund Annual Interval Plan III - Growth,17.7495,
ICICI Prudential Interval Fund - Annual Interval Plan IV - Retail Dividend,11.6845,
ICICI Prudential Interval Fund - Annual Interval Plan IV - Retail Growth,21.7637,
ICICI Prudential Interval Fund Annual Interval Plan IV -  Dividend,11.7708,
ICICI Prudential Interval Fund Annual Interval Plan IV - Direct Plan -  Growth,20.4818,
ICICI Prudential Interval Fund Annual Interval Plan IV - Growth,20.4088,
ICICI Prudential Interval Fund - Monthly Interval Plan I - Retail Dividend,10.0016,
ICICI Prudential Interval Fund - Monthly Interval Plan I - Retail Growth,21.1844,
ICICI Prudential Interval Fund Monthly Interval Plan I - Direct Plan -  Dividend,10.0692,
ICICI Prudential Interval Fund Monthly Interval Plan I - Direct Plan -  Growth,13.4735,
ICICI Prudential Interval Fund Monthly Interval Plan I - Dividend,10.0015,
ICICI Prudential Interval Fund Monthly Interval Plan I - Growth,13.4637,
ICICI Prudential Interval Fund - Quarterly Interval Plan I - Retail Dividend,10.0025,
ICICI Prudential Interval Fund - Quarterly Interval Plan I - Retail Growth,21.9999,
ICICI Prudential Interval Fund Quarterly Interval Plan - 1 Retail Quarterly Dividend Payout,10.0022,
ICICI Prudential Interval Fund Quarterly Interval Plan 1 - Direct Plan -  Growth,17.6211,
ICICI Prudential Interval Fund Quarterly Interval Plan 1 - Direct Plan - Dividend,10.0017,
ICICI Prudential Interval Fund Quarterly Interval Plan 1 - Growth,17.5944,
ICICI Prudential Interval Fund Quarterly Interval Plan 1 -Dividend,10.0017,
ICICI Prudential Interval Fund Quarterly Interval Plan 1 Plan - Direct Plan - Quarterly Dividend Payout,10.0023,
ICICI Prudential Interval Fund - Quarterly Interval Plan II - Retail Dividend,10.0271,
ICICI Prudential Interval Fund - Quarterly Interval Plan II - Retail Growth,22.0296,
ICICI Prudential Interval Fund II Quarterly Interval - Direct Plan -  Growth,20.0513,
ICICI Prudential Interval Fund II Quarterly Interval - Dividend,10.0013,
ICICI Prudential Interval Fund II Quarterly Interval - Growth,19.9985,
ICICI Prudential Interval Fund - Quarterly Interval Plan III - Direct Quarterly Dividend Payout,10.0085,
ICICI Prudential Interval Fund - Quarterly Interval Plan III - Retail Dividend,10.0083,
ICICI Prudential Interval Fund - Quarterly Interval Plan III - Retail Growth,20.7912,
ICICI Prudential Interval Fund III Quarterly Interval - Direct Plan -  Dividend,10.1854,
ICICI Prudential Interval Fund III Quarterly Interval - Direct Plan -  Growth,17.5014,
ICICI Prudential Interval Fund III Quarterly Interval - Dividend,10.0061,
ICICI Prudential Interval Fund III Quarterly Interval - Growth,17.4312,
ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - A - Cumulative,13.9619,
ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - A - Direct Plan - Cumulative,13.9796,
ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - A - Direct Plan - Dividend,10.9291,
ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - C - Cumulative,14.9423,
ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - C - Direct Plan - Cumulative,14.9835,
ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - D - Cumulative,14.9023,
ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - D - Direct Plan - Cumulative,14.9454,
ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - D - Direct Plan - Dividend,10.441,
ICICI Prudential Interval Fund - Series VII - Annual Interval Plan - C - Cumulative,13.774,
ICICI Prudential Interval Fund - Series VII - Annual Interval Plan - C - Direct Plan - Cumulative,13.7979,
ICICI Prudential Interval Fund - Series VII - Annual Interval Plan - C - Dividend,10.8654,
ICICI Prudential Interval Fund II - Quarterly Interval Plan A - Direct Plan - Quarterly Dividend Payout,10.2479,
ICICI Prudential Interval Fund II - Quarterly Interval Plan A - Retail Dividend,10.0016,
ICICI Prudential Interval Fund II - Quarterly Interval Plan A - Retail Growth,21.1917,
ICICI Prudential Interval Fund II Quarterly Interval Plan A -  Quarterly Dividend Payout,10.0015,
ICICI Prudential Interval Fund II Quarterly Interval Plan A - Direct Plan -  Dividend,10.0016,
ICICI Prudential Interval Fund II Quarterly Interval Plan A - Direct Plan -  Growth,13.6172,
ICICI Prudential Interval Fund II Quarterly Interval Plan A - Dividend,10.0017,
ICICI Prudential Interval Fund II Quarterly Interval Plan A - Growth,13.6425,
ICICI Prudential Interval Fund II Quarterly Interval Plan A - Retail Quarterly Dividend Payout,10.224,
ICICI Prudential Interval Fund II - Quarterly Interval Plan B - Retail Dividend,10.0124,
ICICI Prudential Interval Fund II - Quarterly Interval Plan B - Retail Growth,20.9682,
ICICI Prudential Interval Fund II Quarterly Interval Plan B - Direct Plan -  Dividend,10.0051,
ICICI Prudential Interval Fund II Quarterly Interval Plan B - Direct Plan -  Growth,14.1819,
ICICI Prudential Interval Fund II Quarterly Interval Plan B - Dividend,10.0016,
ICICI Prudential Interval Fund II Quarterly Interval Plan B - Growth,14.2363,
ICICI Prudential Interval Fund II Quarterly Interval Plan B - Quarterly Dividend Payout,10.0016,
ICICI Prudential Interval Fund II - Quarterly Interval Plan C - Retail Dividend,10.0038,
ICICI Prudential Interval Fund II - Quarterly Interval Plan C - Retail Growth,22.1759,
ICICI Prudential Interval Fund II Quarterly Interval Plan C - Direct Plan -  Dividend,10.0016,
ICICI Prudential Interval Fund II Quarterly Interval Plan C - Direct Plan -  Growth,14.0323,
ICICI Prudential Interval Fund II Quarterly Interval Plan C - Direct Plan -  Quarterly Dividend Payout,10.2204,
ICICI Prudential Interval Fund II Quarterly Interval Plan C - Dividend,10.0039,
ICICI Prudential Interval Fund II Quarterly Interval Plan C - Growth,13.9772,
ICICI Prudential Interval Fund II Quarterly Interval Plan C- Institutional Quarterly Dividend Payout,10.2061,
ICICI Prudential Interval Fund II - Quarterly Interval Plan D - Retail Dividend,10.0799,
ICICI Prudential Interval Fund II - Quarterly Interval Plan D - Retail Growth,22.795,
ICICI Prudential Interval Fund II Quarterly Interval Plan D - Direct Plan -  Dividend,10.0051,
ICICI Prudential Interval Fund II Quarterly Interval Plan D - Direct Plan -  Quarterly Dividend Payout,10.1535,
ICICI Prudential Interval Fund II Quarterly Interval Plan D - Direct Plan - Growth,17.7073,
ICICI Prudential Interval Fund II Quarterly Interval Plan D - Dividend,10.005,
ICICI Prudential Interval Fund II Quarterly Interval Plan D - Growth,13.469,
ICICI Prudential Interval Fund II Quarterly Interval Plan D - Quarterly Dividend Payout,10.2309,
ICICI Prudential Interval Fund II - Quarterly Interval Plan F - Retail Dividend,10.0742,
ICICI Prudential Interval Fund II - Quarterly Interval Plan F - Retail Growth,20.25,
ICICI Prudential Interval Fund II Quarterly Interval Plan F - Direct Plan -  Dividend,10.0168,
ICICI Prudential Interval Fund II Quarterly Interval Plan F - Direct Plan -  Growth,17.7138,
ICICI Prudential Interval Fund II Quarterly Interval Plan F - Direct Plan -  Quarterly Dividend Payout,10.0095,
ICICI Prudential Interval Fund II Quarterly Interval Plan F - Dividend,10.1825,
ICICI Prudential Interval Fund II Quarterly Interval Plan F - Growth,17.716,
ICICI Prudential Interval Fund II Quarterly Interval Plan F Retail Quarterly Dividend Payout,10.0046,
ICICI Prudential Interval Fund IV - Quarterly Interval Plan B - Retail Dividend,10.0009,
ICICI Prudential Interval Fund IV - Quarterly Interval Plan B - Retail Growth,19.7164,
ICICI Prudential Interval Fund IV Quarterly Interval Plan B - Direct Plan -  Dividend,10.001,
ICICI Prudential Interval Fund IV Quarterly Interval Plan B - Direct Plan -  Growth,18.1794,
ICICI Prudential Interval Fund IV Quarterly Interval Plan B - Direct Plan -  Quarterly Dividend Payout,10.2084,
ICICI Prudential Interval Fund IV Quarterly Interval Plan B - Growth,18.1012,
ICICI Prudential Interval Fund IV Quarterly Interval Plan B -Dividend,10.1688,
ICICI Prudential Interval Fund Quarterly Interval Plan - II Retail Quarterly Dividend Payout,10.234,
ICICI Prudential Interval Fund V - Monthly Interval Plan A - Retail Dividend,10.0033,
ICICI Prudential Interval Fund V - Monthly Interval Plan A - Retail Growth,20.0008,
ICICI Prudential Interval Fund V Monthly Interval Plan A - Direct Plan -  Dividend,10.0033,
ICICI Prudential Interval Fund V Monthly Interval Plan A - Direct Plan - Growth,13.9183,
ICICI Prudential Interval Fund V Monthly Interval Plan A - Dividend,10.0033,
ICICI Prudential Interval Fund V Monthly Interval Plan A - Growth,13.8735,
ICICI Prudential MIP - Direct Plan -  Dividend Half Yearly,13.6318,
ICICI Prudential MIP - Direct Plan -  Dividend Monthly,12.7914,
ICICI Prudential MIP - Direct Plan -  Dividend Quarterly,13.8562,
ICICI Prudential MIP - Direct Plan -  Growth,49.7829,
ICICI Prudential MIP - Direct Plan Bonus,13.7171,
ICICI Prudential MIP - Dividend Half Yearly,12.8248,
ICICI Prudential MIP - Dividend Monthly,12.3602,
ICICI Prudential MIP - Dividend Quarterly,13.5226,
ICICI Prudential MIP - Growth,48.1366,
,,
,,
,,
Reliance Interval Fund - II - Series 1 -Direct Plan -Growth Option,12.842,
Reliance Interval Fund - II - Series 1 -Dividend Option,10,
Reliance Interval Fund - II - Series 1 -Growth Plan,12.8098,
Reliance Interval Fund - II - Series 2 - Direct Plan - Dividend Plan - Dividend Option,10,
Reliance Interval Fund - II - Series 2 - Direct Plan - Growth Plan - Growth Option,12.9862,
Reliance Interval Fund - II - Series 2 - Dividend Plan - Dividend Option,10,
Reliance Interval Fund - II - Series 2 - Growth Plan - Growth Option,12.7938,
Reliance Interval Fund - II - Series 3 - Direct Plan - Dividend Plan - Dividend Option,10,
Reliance Interval Fund - II - Series 3 - Direct Plan - Growth Plan - Growth Option,12.8033,
Reliance Interval Fund - II - Series 3 - Dividend Plan - Dividend Option,10,
Reliance Interval Fund - II - Series 3 - Growth Plan - Growth Option,12.7519,
Reliance Interval Fund - II - Series 4-Direct Plan-Growth Plan -Growth Option,13.6322,
Reliance Interval Fund - II - Series 4-Dividend Plan -Dividend Option,10,
Reliance Interval Fund - II - Series 4-Growth Plan-Growth Option,13.596,
Reliance Yearly Interval Fund - Series 2 - Direct Plan - Dividend Plan - Dividend Option,10,
Reliance Yearly Interval Fund - Series 2 - Direct Plan - Growth Plan - Growth Option,15.1049,
Reliance Yearly Interval Fund - Series 2 - Dividend Plan - Dividend Option,10,
Reliance Yearly Interval Fund - Series 2 - Growth Plan - Growth Option,15.0408,
Reliance Yearly Interval Fund - Series 5 - Direct Plan - Growth Plan - Growth Option,13.8817,
Reliance Yearly Interval Fund - Series 5 - Growth Plan - Growth Option,13.8388,
Reliance Yearly Interval Fund - Series 8 - Direct Plan - Dividend Plan - Dividend Option,10,
Reliance Yearly Interval Fund - Series 8 - Direct Plan - Growth Plan - Growth Option,13.7847,
Reliance Yearly Interval Fund - Series 8 - Dividend Plan - Dividend Option,10.0005,
Reliance Yearly Interval Fund - Series 8 - Growth Plan - Growth Option,13.7436,
Reliance Yearly Interval Fund - Series 9 - Direct Plan - Growth Plan - Growth Option,13.764,
Reliance Yearly Interval Fund - Series 9 - Dividend Plan - Dividend Option,10.0001,
Reliance Yearly Interval Fund - Series 9 - Growth Plan - Growth Option,13.7202,
,,
,,
,,
SBI Magnum Income Plus Fund - Savings Plan (D),11.1062,
SBI Magnum Income Plus Fund - Savings Plan (G),12.5326,
,,
,,
,,
,,
,,
Taurus Investor Education Pool - Unclaimed Dividend - Growth,10,
Taurus Investor Education Pool - Unclaimed Redemption - Growth,10,
Taurus Unclaimed Dividend - Growth,14.9285,
Taurus Unclaimed Redemption - Growth,14.9297,
,,
,,
,,
,,
,,
Aditya Birla Sun Life Active Debt Multi Manager FoF Scheme - DIRECT - IDCW,20.6681,
Aditya Birla Sun Life Active Debt Multi Manager FoF Scheme - Direct Plan - Growth Option,33.0067,
Aditya Birla Sun Life Active Debt Multi Manager FoF Scheme - REGULAR - IDCW,19.7333,
Aditya Birla Sun Life Active Debt Multi Manager FoF Scheme - Regular Plan - Growth Option,31.4658,
Aditya Birla Sun Life Asset Allocator FoF- Direct Plan - Growth Option,22.1277,
Aditya Birla Sun Life Asset Allocator FoF- Regular Plan - Growth Option,42.9496,
Aditya Birla Sun Life Asset Allocator FoF-DIRECT - IDCW,21.0854,
Aditya Birla Sun Life Asset Allocator FoF-REGULAR - IDCW,39.5506,
Aditya Birla Sun Life Financial Planning Fund - Aggressive Plan - Direct - IDCW,33.732,
Aditya Birla Sun Life Financial Planning Fund - Aggressive Plan - Direct Plan - Growth Option,36.8331,
Aditya Birla Sun Life Financial Planning Fund - Aggressive Plan - Regular Plan - Growth Option,34.1387,
Aditya Birla Sun Life Financial Planning Fund - Aggressive Plan -Regular - IDCW,31.2482,
Aditya Birla Sun Life Financial Planning Fund - Conservative Plan - Direct Plan - Growth Option,26.3678,
Aditya Birla Sun life Financial Planning Fund - Conservative Plan - Regular Plan - Growth Option,25.0439,
Aditya Birla Sun Life Financial Planning Fund - Conservative Plan -Direct - IDCW,17.9031,
Aditya Birla Sun Life Financial Planning Fund - Conservative Plan -Regular - IDCW,22.7848,
Aditya Birla Sun Life Financial Planning Fund - Moderate Plan - Direct Plan - Growth Option,30.3555,
Aditya Birla Sun Life Financial Planning Fund - Moderate Plan - Regular Plan - Growth Option,28.752,
Aditya Birla Sun Life Financial Planning Fund -Moderate  Plan -  Regular -  IDCW,25.7885,
Aditya Birla Sun Life Financial Planning Fund -Moderate  Plan - Direct - IDCW,27.524,
Aditya Birla Sun Life Gold Fund - Growth - Direct Plan,18.0413,
Aditya Birla Sun Life Gold Fund-DIRECT - IDCW,18.0438,
Aditya Birla Sun Life Gold Fund-Growth,17.4983,
Aditya Birla Sun Life Gold Fund-REGULAR - IDCW,17.4972,
Aditya Birla Sun Life Multi - Index Fund of Funds-Direct Growth,9.9802,
Aditya Birla Sun Life Multi- Index Fund Of Fund-Direct IDCW,9.9802,
Aditya Birla Sun Life Multi- Index Fund Of Fund-Regular IDCW,9.959,
Aditya Birla Sun Life Multi-Index Fund Of Fund-Regular Growth,9.9591,
Aditya Birla Sun Life Silver ETF FOF-Direct Growth,10.8713,
Aditya Birla Sun Life Silver ETF FOF-Direct IDCW,10.8687,
Aditya Birla Sun Life Silver ETF FOF-Regular Growth,10.8036,
Aditya Birla Sun Life Silver ETF FOF-Regular IDCW,10.8018,
,,
,,
,,
Axis All Seasons Debt Fund of Fund - Regular Plan - Quarterly IDCW,11.0034,
Axis All Seasons Debt Fund of Funds - Direct Plan - Annual IDCW,11.8588,
Axis All Seasons Debt Fund of Funds - Direct Plan - Growth Option,12.1124,
Axis All Seasons Debt Fund of Funds - Direct Plan - Half Yearly Dividend Option,10.7267,
Axis All Seasons Debt Fund of Funds - Direct Plan - IDCW,12.1202,
Axis All Seasons Debt Fund of Funds - Direct Plan - Monthly IDCW,12.1226,
Axis All Seasons Debt Fund of Funds - Direct Plan - Quarterly IDCW,11.0813,
Axis All Seasons Debt Fund of Funds - Regular Plan - Annual IDCW,11.7553,
Axis All Seasons Debt Fund of Funds - Regular Plan - Growth Option,11.9849,
Axis All Seasons Debt Fund of Funds - Regular Plan - Half Yearly IDCW,12.1387,
Axis All Seasons Debt Fund of Funds - Regular Plan - IDCW,11.9847,
Axis All Seasons Debt Fund of Funds - Regular Plan - Monthly IDCW,11.9842,
Axis Equity ETFs FOF - Direct Plan - Growth Option,10.1106,
Axis Equity ETFs FOF - Direct Plan - IDCW,10.1106,
Axis Equity ETFs FOF - Regular Plan - Growth Option,10.0934,
Axis Equity ETFs FOF - Regular Plan - IDCW,10.0934,
Axis Gold Fund - Direct Plan - Growth option,19.0241,
Axis Gold Fund - Direct Plan - IDCW,19.0419,
Axis Gold Fund - Regular Plan - Growth Option,17.569,
Axis Gold Fund - Regular Plan - IDCW,17.5912,
Axis Nifty AAA Bond Plus SDL Apr 2026 50:50 ETF FOF - Direct Plan - Growth Option,10.4061,
Axis Nifty AAA Bond Plus SDL Apr 2026 50:50 ETF FOF - Regular Plan - Growth Option,10.3842,
Axis Nifty AAA Bond Plus SDL Apr 2026 50:50 ETF FOF - Regular Plan - IDCW Option,10.3842,
Axis Nifty AAA Bond Plus SDL April 2026 50:50 ETF FOF - Direct Plan - IDCW Option,10.4061,
Axis Silver Fund of Fund - Regular Plan - IDCW Option,11.913,
Axis Silver Fund of Fund -Regular Plan- Growth Option,11.9129,
Axis Silver Fund of Fund- Direct Plan - IDCW Option,11.9449,
Axis Silver Fund of Fund- Direct Plan-Growth Option,11.9449,
,,
,,
,,
BANDHAN ALL SEASONS BOND FUND - DIRECT PLAN-WEEKLY IDCW,11.8422,
BANDHAN All Seasons Bond Fund - Regular Plan - Annual IDCW,14.2498,
BANDHAN All Seasons Bond Fund - Regular Plan - Daily IDCW,11.8322,
BANDHAN All Seasons Bond Fund - Regular Plan - Fortnightly IDCW,11.8234,
BANDHAN All Seasons Bond Fund - Regular Plan - Growth,36.894,
BANDHAN All Seasons Bond Fund - Regular Plan - Half Yearly IDCW,12.6314,
BANDHAN All Seasons Bond Fund - Regular Plan - Periodic IDCW,12.9013,
BANDHAN All Seasons Bond Fund - Regular Plan - Quarterly IDCW,12.6136,
BANDHAN All Seasons Bond Fund - Regular Plan - Weekly IDCW,11.8413,
BANDHAN All Seasons Bond Fund-Direct Plan-Annual IDCW,15.0962,
BANDHAN All Seasons Bond Fund-Direct Plan-Daily IDCW,11.8345,
BANDHAN All Seasons Bond Fund-Direct Plan-Fortnightly IDCW,11.8272,
BANDHAN All Seasons Bond Fund-Direct Plan-Growth,38.4576,
BANDHAN All Seasons Bond Fund-Direct Plan-Half Yearly IDCW,14.4484,
BANDHAN All Seasons Bond Fund-Direct Plan-Periodic IDCW,13.2182,
BANDHAN All Seasons Bond Fund-Direct Plan-Quarterly IDCW,12.703,
BANDHAN Asset Allocation Fund - Regular Plan - Aggressive Plan - Growth,30.1524,
BANDHAN Asset Allocation Fund - Regular Plan - Aggressive Plan - IDCW,19.2193,
BANDHAN Asset Allocation Fund Of Fund-Aggressive Plan-Direct Plan-Growth,32.039,
